12020,160.9477124,#REF!,,,,
12040,161.1111111,#REF!,,,,
12060,161.4379085,#REF!,,,,
12080,161.6013072,#REF!,,,,
12100,161.9281046,#REF!,,,,
12120,162.0915033,#REF!,,,,
12140,162.4183007,#REF!,,,,
12160,162.745098,#REF!,,,,
12180,162.9084967,#REF!,,,,
12200,163.2352941,#REF!,,,,
12220,163.5620915,#REF!,,,,
12240,163.7254902,#REF!,,,,
12260,164.0522876,#REF!,,,,
12280,164.2156863,#REF!,,,,
12300,164.5424837,#REF!,,,,
12320,164.869281,#REF!,,,,
12340,165.0326797,#REF!,,,,
12360,165.3594771,#REF!,,,,
12380,165.5228758,#REF!,,,,
12400,166.0130719,#REF!,,,,
12420,166.3398693,#REF!,,,,
12440,166.6666667,#REF!,,,,
12460,166.8300654,#REF!,,,,
12480,167.1568627,#REF!,,,,
12500,167.4836601,#REF!,,,,
12520,167.6470588,#REF!,,,,
12540,167.9738562,#REF!,,,,
12560,168.1372549,#REF!,,,,
12580,168.4640523,#REF!,,,,
12600,168.7908497,#REF!,,,,
12620,169.2810458,#REF!,,,,
12640,169.4444444,#REF!,,,,
12660,169.7712418,#REF!,,,,
12680,169.9346405,#REF!,,,,
12700,170.2614379,#REF!,,,,
12720,170.5882353,#REF!,,,,
12740,170.751634,#REF!,,,,
12760,171.0784314,#REF!,,,,
12780,171.4052288,#REF!,,,,
12800,171.8954248,#REF!,,,,
12820,172.0588235,#REF!,,,,
12840,172.3856209,#REF!,,,,
12860,172.7124183,#REF!,,,,
12880,172.875817,#REF!,,,,
12900,173.2026144,#REF!,,,,
12920,173.3660131,#REF!,,,,
12940,173.6928105,#REF!,,,,
12960,173.8562092,#REF!,,,,
12980,174.1830065,#REF!,,,,
13000,174.5098039,#REF!,,,,
13020,174.6732026,#REF!,,,,
13040,175,#REF!,,,,
13060,175.3267974,#REF!,,,,
13080,175.4901961,#REF!,,,,
13100,175.8169935,#REF!,,,,
13120,175.9803922,#REF!,,,,
13140,176.3071895,#REF!,,,,
13160,176.4705882,#REF!,,,,
13180,176.6339869,#REF!,,,,
13200,176.6339869,0,,,,
